age,job,marital,education,default,balance,housing_loan,personal_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LOAN_APPROVAL
49,technician,married,tertiary,1,8988,0,1,telephone,24,jun,593,17,422,0,success,1
72,services,single,secondary,0,33609,1,0,cellular,10,feb,65,8,108,4,success,0
26,technician,divorced,tertiary,0,76839,0,0,telephone,24,feb,1918,7,469,9,failure,1
58,retired,married,primary,0,31165,0,0,telephone,8,dec,1441,14,213,6,failure,1
52,management,divorced,primary,0,90158,0,0,cellular,19,dec,1488,11,124,8,success,1
36,admin,married,secondary,0,27201,0,0,telephone,21,feb,772,9,324,9,success,1
65,services,married,primary,0,83314,0,0,cellular,28,dec,1893,12,499,0,unknown,1
33,admin,single,primary,0,35489,0,1,cellular,12,feb,1793,14,359,6,success,1
20,services,single,secondary,0,51061,0,0,telephone,29,mar,1137,18,129,8,failure,0
37,admin,single,secondary,0,81458,1,0,telephone,11,oct,449,1,436,0,failure,1
41,admin,single,secondary,0,8228,1,1,cellular,13,feb,1323,10,417,7,failure,1
71,student,married,tertiary,0,130589,1,0,telephone,3,feb,1397,3,100,2,success,1
73,technician,divorced,secondary,0,138972,1,0,cellular,22,oct,1200,19,200,2,success,1
50,services,divorced,secondary,0,84462,1,1,cellular,23,apr,375,1,227,1,unknown,1
41,student,divorced,tertiary,0,38862,0,1,telephone,28,may,277,16,159,6,unknown,1
69,management,divorced,secondary,0,95220,1,1,cellular,29,jun,1104,4,378,4,unknown,1
28,admin,single,secondary,0,88503,1,0,cellular,24,sep,718,11,400,5,failure,0
66,technician,single,tertiary,0,67511,0,0,cellular,21,mar,219,10,383,0,success,0
25,retired,single,primary,0,101211,1,0,telephone,4,mar,344,10,278,3,unknown,0
53,services,married,tertiary,0,120020,1,1,telephone,14,apr,505,12,259,0,unknown,1
55,services,married,tertiary,0,45646,1,0,cellular,3,jan,1848,17,335,5,success,1
57,management,divorced,secondary,0,107012,0,0,cellular,24,may,375,7,440,8,unknown,1
37,admin,single,secondary,0,53724,1,1,cellular,12,sep,659,3,209,5,failure,1
52,technician,divorced,secondary,0,107614,1,1,cellular,16,oct,1435,8,462,3,failure,1
65,admin,single,tertiary,0,100467,1,0,telephone,30,sep,481,5,442,0,failure,1
42,technician,single,secondary,0,-1876,0,0,telephone,7,feb,1345,8,329,9,failure,1
52,management,single,tertiary,0,10351,1,0,cellular,1,feb,1255,17,420,1,unknown,1
42,admin,single,tertiary,0,95697,0,0,cellular,17,jan,651,13,390,8,failure,0
46,retired,married,tertiary,0,69037,1,1,telephone,26,mar,1558,2,457,4,failure,1
35,management,divorced,tertiary,0,77477,1,1,cellular,21,jan,336,2,198,9,failure,1
63,management,married,secondary,0,149238,0,0,telephone,11,may,545,1,479,1,failure,1
35,services,single,tertiary,0,31087,0,1,telephone,4,apr,1582,14,180,3,failure,1
19,technician,married,secondary,0,69447,1,1,telephone,25,sep,341,11,415,6,unknown,0
71,student,single,secondary,0,54543,1,1,cellular,14,apr,698,15,161,7,success,1
52,admin,divorced,tertiary,1,29920,1,1,cellular,12,sep,814,6,49,1,failure,0
33,technician,single,primary,0,75821,0,1,cellular,10,may,1729,10,320,0,failure,0
58,management,divorced,secondary,0,16180,1,0,cellular,5,jun,1619,7,478,2,unknown,1
53,admin,divorced,secondary,0,42210,0,0,cellular,5,feb,1665,6,296,8,failure,0
50,retired,divorced,primary,0,70478,1,0,telephone,17,apr,1057,15,39,2,success,1
21,technician,married,tertiary,0,87136,0,1,telephone,3,aug,656,11,102,6,failure,1
50,technician,divorced,secondary,0,71876,0,0,telephone,25,jul,1140,11,290,2,unknown,1
31,retired,divorced,tertiary,0,7737,0,1,telephone,22,dec,1702,3,181,5,success,1
38,student,single,secondary,0,135080,1,1,cellular,18,jan,1018,2,290,1,unknown,0
65,student,married,tertiary,0,45468,0,0,telephone,18,aug,1364,17,15,4,unknown,1
37,management,married,tertiary,0,138101,0,1,cellular,6,oct,691,5,237,3,failure,0
73,student,single,tertiary,1,110771,1,0,cellular,17,nov,1100,13,17,6,unknown,1
25,technician,married,secondary,0,60234,0,1,telephone,23,nov,1632,16,238,9,unknown,0
24,services,divorced,primary,0,83174,1,1,cellular,20,jul,878,4,91,4,unknown,1
20,services,single,secondary,0,78107,1,0,telephone,29,apr,933,5,121,0,success,1
34,admin,single,tertiary,0,119440,1,0,cellular,17,oct,320,10,172,1,failure,1
50,retired,single,tertiary,0,62267,1,1,telephone,27,apr,420,3,440,2,unknown,1
65,management,divorced,tertiary,0,35095,0,0,cellular,12,mar,683,1,357,1,failure,1
29,services,single,primary,0,138941,0,0,telephone,9,nov,1303,16,415,2,success,1
68,admin,divorced,tertiary,0,140653,0,0,cellular,24,sep,55,16,222,8,success,1
39,admin,divorced,primary,0,71554,1,1,cellular,25,jun,1645,4,66,4,unknown,0
72,student,single,secondary,1,124646,0,1,telephone,18,apr,1783,16,212,0,success,1
39,technician,married,tertiary,0,130192,0,0,telephone,13,feb,87,14,92,6,unknown,1
63,management,single,primary,0,80360,1,1,cellular,13,feb,1172,8,410,2,failure,1
47,student,single,secondary,1,60696,1,1,cellular,22,feb,825,7,229,9,success,0
55,student,married,tertiary,1,68829,1,1,cellular,30,oct,1432,19,378,7,failure,1
55,services,married,tertiary,0,9520,0,1,cellular,4,jun,663,4,232,3,unknown,0
62,retired,divorced,secondary,0,62467,1,0,telephone,18,jun,1386,19,103,5,failure,1
68,student,married,secondary,0,1,1,0,telephone,3,nov,301,8,40,1,unknown,0
71,technician,married,primary,0,30210,0,0,telephone,3,oct,1625,3,153,5,success,1
25,services,married,primary,0,141802,0,1,cellular,28,mar,146,7,324,4,unknown,1
44,admin,single,secondary,0,7729,0,1,cellular,6,oct,313,18,242,3,success,0
44,student,divorced,primary,0,124948,0,1,telephone,24,apr,1917,3,38,6,unknown,1
51,retired,married,tertiary,0,107794,1,1,cellular,27,apr,229,9,108,5,success,1
38,admin,divorced,primary,0,126195,1,0,cellular,5,sep,590,1,248,5,unknown,1
47,student,divorced,tertiary,0,60675,0,1,cellular,23,jan,506,12,377,2,unknown,0
50,technician,divorced,secondary,0,29301,1,0,cellular,20,aug,544,4,486,0,failure,0
45,retired,single,tertiary,1,134751,1,0,telephone,24,oct,1869,16,81,8,failure,1
64,retired,single,primary,0,141915,0,1,cellular,13,jul,337,13,467,3,unknown,1
50,technician,divorced,tertiary,0,56071,0,0,cellular,28,jan,590,16,250,3,failure,1
22,admin,single,tertiary,0,82289,1,0,cellular,6,feb,1821,2,466,2,failure,1
65,student,divorced,tertiary,0,144368,0,1,cellular,3,may,532,17,160,8,success,1
36,retired,married,tertiary,0,25052,0,0,telephone,10,sep,60,2,40,0,failure,0
21,management,married,secondary,0,67227,1,0,telephone,20,jan,1744,11,473,6,success,1
52,management,married,secondary,1,42981,0,1,telephone,25,feb,928,9,39,8,unknown,0
66,student,single,primary,0,39131,0,0,telephone,20,may,303,10,266,5,unknown,1
34,admin,divorced,secondary,0,76740,1,0,cellular,14,oct,1497,4,118,8,success,1
61,retired,single,primary,0,52294,1,0,telephone,27,sep,520,16,345,3,unknown,1
45,admin,divorced,primary,0,76747,1,0,telephone,6,nov,627,17,239,5,unknown,1
47,management,divorced,tertiary,1,22274,0,0,cellular,20,jan,984,18,214,4,failure,1
46,retired,single,secondary,0,121888,1,0,cellular,30,oct,1135,8,223,5,failure,0
63,retired,married,primary,0,89474,0,0,telephone,23,may,771,3,262,2,unknown,1
70,student,single,primary,0,149212,1,1,cellular,21,apr,1013,8,293,7,failure,1
23,student,single,tertiary,0,77795,0,1,cellular,20,oct,1030,16,319,1,unknown,1
52,student,single,tertiary,1,32024,0,0,cellular,3,jun,789,19,340,1,failure,1
58,student,married,primary,0,27450,0,0,cellular,24,aug,1460,13,137,1,unknown,1
54,admin,single,tertiary,1,51984,0,1,cellular,28,aug,468,16,409,6,failure,0
41,retired,married,tertiary,0,79239,0,1,cellular,18,mar,159,9,428,7,failure,1
46,admin,married,tertiary,1,97907,0,0,cellular,12,jun,1317,17,100,0,failure,0
66,services,married,secondary,0,100214,1,1,cellular,15,jul,798,8,328,2,unknown,1
63,services,married,tertiary,0,123398,1,1,telephone,19,nov,607,2,403,1,unknown,1
70,management,married,tertiary,0,120328,1,0,cellular,16,jan,1831,5,222,5,unknown,1
48,management,married,primary,0,122012,0,0,telephone,24,oct,965,3,226,1,failure,1
52,technician,single,tertiary,0,144196,1,1,telephone,4,feb,59,3,306,6,unknown,1
50,services,married,tertiary,0,102880,0,1,telephone,30,may,491,3,176,9,failure,1
69,services,married,secondary,1,106105,1,1,telephone,28,may,625,6,154,3,unknown,1
38,student,single,primary,0,68573,0,0,cellular,28,apr,403,4,190,0,unknown,1
49,student,divorced,primary,0,93936,1,1,cellular,21,feb,1867,16,362,5,success,1
40,technician,married,secondary,0,119298,1,1,cellular,20,jun,1165,18,172,6,success,1
50,admin,divorced,secondary,0,8893,1,1,cellular,1,apr,682,4,125,6,success,0
20,services,married,primary,0,126518,1,0,cellular,7,aug,1416,15,157,2,unknown,1
35,student,single,primary,1,29698,1,1,cellular,27,dec,346,11,61,8,unknown,0
42,services,single,secondary,0,-724,0,1,cellular,6,jun,1515,13,491,2,success,0
59,management,divorced,secondary,0,65186,1,1,cellular,6,jul,525,14,176,7,success,0
48,technician,married,tertiary,0,36704,1,1,cellular,10,jan,299,9,165,5,unknown,0
71,technician,single,secondary,0,64395,0,0,cellular,9,may,1651,17,452,7,unknown,1
20,management,single,primary,0,2529,0,0,cellular,30,may,1141,8,335,4,failure,1
57,services,single,primary,0,108927,0,0,telephone,6,jan,1889,8,323,3,success,1
63,retired,divorced,secondary,0,88582,0,1,telephone,16,jul,588,2,180,4,failure,0
41,technician,single,secondary,0,109635,1,0,telephone,22,may,352,5,321,3,failure,1
67,services,divorced,secondary,0,26693,1,0,telephone,22,jun,414,11,173,6,success,1
49,admin,single,primary,0,145474,1,0,cellular,13,jun,1140,4,166,0,unknown,1
64,technician,single,primary,0,29695,1,0,cellular,23,jun,823,14,192,2,failure,1
39,management,married,primary,1,3857,0,0,cellular,24,jun,629,3,214,5,unknown,1
40,technician,single,secondary,0,86606,0,0,telephone,22,jul,1805,4,15,6,success,1
19,management,single,tertiary,0,31831,0,0,telephone,2,mar,1144,17,419,2,success,1
44,admin,divorced,tertiary,0,121780,1,0,telephone,28,apr,1480,12,235,3,failure,1
59,services,married,secondary,0,95830,1,0,telephone,24,may,370,17,192,8,success,1
19,management,married,tertiary,0,4280,0,1,telephone,29,jul,1951,1,333,0,unknown,1
43,management,married,primary,0,107443,1,1,cellular,1,dec,363,16,19,1,success,0
34,student,single,secondary,0,119011,0,1,cellular,18,jun,1695,4,72,1,success,0
57,admin,married,primary,0,99486,0,0,cellular,9,dec,1536,12,182,4,failure,1
50,retired,single,tertiary,0,102705,1,0,telephone,3,jun,1134,4,242,4,failure,1
26,technician,married,tertiary,0,143907,0,0,cellular,8,feb,836,2,433,3,unknown,1
60,student,divorced,secondary,0,82053,0,1,cellular,30,jan,1769,13,47,1,failure,1
71,retired,single,tertiary,0,96766,1,1,cellular,25,dec,1845,14,310,0,success,1
65,technician,single,secondary,0,46957,1,1,cellular,18,feb,1290,11,162,6,success,1
56,admin,divorced,primary,0,126706,1,0,telephone,11,nov,625,2,460,6,unknown,1
46,admin,married,tertiary,0,144834,1,1,telephone,13,nov,1026,9,274,8,failure,1
59,retired,married,primary,0,98996,0,1,telephone,29,oct,821,3,106,1,unknown,1
72,admin,divorced,secondary,0,84507,1,1,telephone,12,jul,1446,2,365,4,success,0
43,services,divorced,primary,0,112048,0,1,telephone,17,aug,171,9,46,0,success,1
52,retired,divorced,tertiary,0,107666,1,1,cellular,10,feb,287,6,479,3,success,1
67,management,married,tertiary,0,45719,1,0,cellular,7,jun,206,4,323,7,failure,1
42,management,married,secondary,0,32104,0,0,telephone,24,oct,1137,18,49,0,unknown,1
41,admin,single,tertiary,0,53352,1,1,telephone,3,jan,641,8,434,0,success,1
30,admin,divorced,primary,0,53389,1,0,telephone,22,oct,755,8,60,0,unknown,1
24,technician,single,tertiary,0,6353,1,0,telephone,24,aug,496,19,264,8,failure,0
74,retired,single,primary,0,69789,1,0,cellular,22,jul,1454,9,369,1,unknown,1
53,student,single,tertiary,0,104011,0,0,telephone,19,sep,1752,6,187,2,failure,1
62,retired,single,primary,0,98619,0,0,telephone,6,aug,289,8,471,8,unknown,0
37,services,single,primary,0,24682,1,1,cellular,29,jul,397,5,238,7,success,0
18,management,single,tertiary,0,70451,0,1,telephone,21,jun,1854,9,328,9,unknown,1
25,management,divorced,primary,0,79474,1,0,telephone,13,jan,1546,17,202,4,success,0
63,services,married,tertiary,0,113390,1,1,cellular,29,mar,345,5,212,4,unknown,1
33,technician,single,tertiary,0,24991,1,1,cellular,1,sep,182,9,241,7,failure,0
31,services,married,tertiary,0,89970,0,0,telephone,29,may,972,18,-1,4,unknown,0
29,technician,single,tertiary,0,-1039,0,0,telephone,22,oct,61,6,470,4,failure,1
68,technician,married,tertiary,0,49945,1,1,cellular,26,nov,319,12,86,9,unknown,0
40,student,married,primary,0,91059,0,1,cellular,11,oct,591,1,75,3,unknown,0
32,technician,single,primary,0,33807,0,1,telephone,20,apr,1612,16,294,4,success,1
45,admin,married,secondary,0,76367,0,1,telephone,23,feb,504,14,66,5,unknown,0
51,admin,divorced,secondary,1,104541,1,0,telephone,25,jan,871,19,12,7,failure,1
19,technician,single,primary,0,149622,0,1,cellular,27,jun,1859,16,430,6,failure,1
49,services,single,primary,0,40401,0,1,telephone,4,nov,1549,17,30,1,success,1
40,services,single,tertiary,0,41827,0,1,cellular,25,oct,459,10,369,7,unknown,1
39,services,married,tertiary,0,15842,1,1,telephone,3,apr,828,11,312,1,unknown,0
68,admin,single,primary,0,24160,0,1,telephone,10,aug,371,18,194,0,unknown,0
42,student,divorced,secondary,0,11651,0,1,cellular,10,oct,789,11,112,0,unknown,0
39,technician,married,secondary,1,67315,1,0,telephone,5,jan,752,3,374,3,success,0
39,management,divorced,secondary,0,49754,0,0,cellular,5,dec,1099,12,18,4,failure,0
66,services,married,primary,0,89343,0,1,telephone,24,sep,1799,19,122,5,unknown,1
69,student,married,tertiary,0,22592,1,0,cellular,12,jun,393,9,55,0,failure,1
59,admin,single,tertiary,0,59703,0,1,cellular,5,jul,1055,8,482,4,success,1
23,retired,married,secondary,0,127344,1,0,telephone,21,jan,1643,19,61,1,failure,1
32,technician,single,secondary,0,26810,1,1,telephone,27,aug,1296,5,442,8,unknown,0
71,services,single,secondary,0,67995,1,1,telephone,15,aug,1003,12,86,8,unknown,0
60,admin,divorced,primary,0,19388,1,0,cellular,5,apr,1063,18,92,8,unknown,1
54,retired,divorced,primary,0,119071,1,0,telephone,18,jan,175,3,256,3,success,1
50,technician,married,secondary,0,114991,1,0,cellular,13,feb,134,9,157,9,success,1
25,management,divorced,primary,0,33077,0,0,cellular,19,oct,1444,17,349,2,unknown,0
70,technician,single,primary,0,79124,1,0,cellular,30,jan,1174,18,288,6,success,1
61,technician,married,primary,1,4226,0,0,telephone,27,oct,972,19,493,1,failure,0
61,services,single,primary,0,27727,0,0,telephone,24,nov,488,1,71,2,success,1
22,student,divorced,primary,0,15470,1,0,telephone,8,jul,1288,9,285,6,unknown,1
56,technician,divorced,primary,0,81949,1,1,telephone,13,aug,1622,3,281,1,success,1
21,retired,married,primary,0,10145,1,0,telephone,18,nov,794,18,474,2,failure,0
23,retired,single,tertiary,0,86036,1,1,cellular,23,aug,1170,6,410,1,failure,1
62,technician,married,secondary,0,52438,1,1,cellular,16,jul,1874,3,89,2,failure,1
49,technician,single,primary,1,71422,0,1,cellular,26,aug,1918,7,141,6,unknown,0
69,student,single,tertiary,0,122116,1,1,cellular,14,mar,1299,10,276,7,unknown,0
47,retired,single,secondary,0,70450,1,1,telephone,14,jul,1030,19,309,1,failure,0
64,retired,divorced,secondary,1,7669,1,0,cellular,26,jul,1575,19,74,1,unknown,1
52,services,divorced,secondary,0,92975,0,1,telephone,20,dec,681,12,435,4,unknown,1
72,management,single,primary,0,74282,0,0,cellular,9,aug,160,13,17,8,success,1
57,retired,single,tertiary,0,128439,1,1,telephone,8,apr,1726,16,40,8,unknown,1
69,management,divorced,secondary,0,30178,0,1,cellular,26,oct,1992,15,138,3,success,1
33,management,divorced,secondary,0,132114,0,0,cellular,11,sep,1722,2,321,3,success,1
30,retired,married,tertiary,0,111617,1,0,telephone,22,feb,900,10,205,4,unknown,1
67,student,divorced,secondary,0,6495,1,1,telephone,18,jun,499,8,60,1,success,1
59,student,divorced,primary,0,44574,0,1,telephone,25,mar,1705,15,233,7,unknown,1
47,services,single,tertiary,0,56180,1,0,cellular,11,mar,877,3,127,6,success,1
36,technician,married,tertiary,0,51891,1,1,cellular,2,sep,719,17,308,5,unknown,0
34,student,divorced,primary,0,149006,0,1,cellular,17,aug,945,12,285,3,failure,0
73,admin,divorced,tertiary,0,81806,1,1,cellular,28,jul,1602,16,140,8,success,1
36,technician,married,tertiary,0,77990,1,1,telephone,27,nov,51,7,456,3,success,1
45,admin,divorced,primary,0,124849,0,1,cellular,9,may,516,8,432,5,unknown,0
72,retired,divorced,secondary,0,146914,1,1,cellular,19,jan,302,2,106,1,unknown,1
43,technician,single,tertiary,0,88147,0,1,telephone,2,aug,751,10,178,9,success,1
54,technician,single,tertiary,0,65740,0,1,cellular,14,nov,1589,10,263,3,success,1
43,admin,divorced,primary,0,36336,0,0,cellular,13,may,1719,7,338,7,unknown,1
70,services,married,tertiary,1,136967,1,1,cellular,8,may,353,6,423,1,success,0
40,student,single,primary,0,127788,1,1,cellular,18,oct,1422,18,283,9,failure,0
26,retired,married,tertiary,0,85189,1,1,telephone,1,mar,1018,9,68,2,unknown,0
29,retired,married,primary,0,132313,1,0,cellular,15,aug,1601,10,77,2,success,1
70,student,divorced,primary,0,102260,0,0,telephone,11,jul,902,10,131,2,unknown,1
18,retired,married,secondary,0,55789,0,0,telephone,27,jun,682,3,408,0,success,1
18,technician,divorced,tertiary,0,77707,0,1,cellular,27,jun,1382,12,170,2,failure,1
64,management,single,primary,0,119135,0,0,telephone,2,dec,1410,19,203,5,success,1
51,admin,married,tertiary,0,135608,1,0,telephone,15,dec,1927,14,277,3,success,1
49,student,divorced,secondary,0,5159,1,1,telephone,26,mar,583,9,463,0,failure,0
71,technician,single,primary,0,109391,0,0,telephone,28,feb,212,10,239,6,success,1
65,services,single,tertiary,0,111672,0,0,telephone,19,may,298,2,263,8,success,1
42,services,married,secondary,0,57025,0,1,telephone,2,nov,497,14,169,4,failure,0
57,technician,single,primary,0,29317,0,0,cellular,26,may,1317,12,463,3,unknown,1
62,admin,divorced,tertiary,0,79711,1,0,cellular,23,apr,332,19,153,4,failure,1
70,student,divorced,secondary,0,14570,0,1,cellular,27,apr,1614,4,26,1,failure,1
18,retired,single,tertiary,0,124920,1,0,telephone,3,jul,1981,12,164,6,failure,1
33,retired,married,primary,0,14214,1,1,telephone,22,nov,1227,10,319,2,unknown,1
56,management,single,secondary,0,85917,0,1,telephone,29,nov,734,15,197,2,success,1
22,student,married,secondary,0,7195,0,1,cellular,13,feb,1232,17,371,5,success,0
39,technician,married,primary,0,48814,0,0,cellular,2,nov,978,2,40,0,failure,0
46,management,married,tertiary,0,41738,1,0,telephone,9,dec,549,10,429,9,failure,1
72,services,married,primary,0,-1202,0,1,telephone,10,apr,1610,13,329,8,success,1
20,retired,divorced,secondary,0,133612,1,1,cellular,18,nov,1126,9,460,2,success,0
29,student,married,primary,0,111426,1,1,telephone,8,apr,1876,7,139,8,success,1
43,retired,married,primary,0,142916,1,1,telephone,25,oct,1634,14,347,2,unknown,1
33,management,single,tertiary,0,7058,1,0,cellular,17,apr,134,17,75,7,success,1
68,technician,married,secondary,0,93066,1,0,telephone,6,may,1235,14,232,1,success,1
54,management,single,tertiary,0,50295,1,0,telephone,10,dec,240,5,455,1,unknown,0
39,student,married,secondary,0,123493,1,1,telephone,5,mar,1983,16,46,7,success,1
74,services,single,primary,0,73704,0,1,telephone,10,dec,226,6,63,1,success,1
46,student,single,secondary,0,76210,1,0,telephone,11,sep,1468,1,258,4,unknown,1
