age,job,marital,education,default,balance,housing_loan,personal_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LOAN_APPROVAL
56.0,admin,divorced,tertiary,0.0,12858.0,0.0,0.0,telephone,17.0,may,1145.0,9.0,5.0,8.0,failure,1.0
23.0,management,single,primary,0.0,111442.0,0.0,0.0,telephone,24.0,aug,1543.0,13.0,311.0,7.0,unknown,1.0
25.0,retired,married,primary,0.0,66705.0,0.0,0.0,telephone,29.0,feb,322.0,14.0,10.0,3.0,success,0.0
44.0,admin,single,primary,0.0,43503.0,0.0,1.0,telephone,1.0,aug,93.0,9.0,418.0,4.0,unknown,0.0
26.0,retired,married,secondary,0.0,129916.0,1.0,0.0,telephone,17.0,aug,1434.0,18.0,156.0,7.0,failure,1.0
54.0,admin,single,primary,0.0,95547.0,1.0,1.0,cellular,14.0,sep,639.0,6.0,308.0,4.0,unknown,0.0
50.0,management,married,primary,0.0,123921.0,1.0,0.0,cellular,27.0,nov,1176.0,16.0,121.0,2.0,success,1.0
68.0,admin,divorced,primary,0.0,66685.0,0.0,0.0,cellular,10.0,oct,233.0,8.0,57.0,3.0,unknown,1.0
59.0,student,single,primary,0.0,88943.0,1.0,0.0,cellular,4.0,aug,1354.0,16.0,179.0,0.0,success,1.0
61.0,retired,divorced,tertiary,0.0,107806.0,1.0,1.0,cellular,25.0,aug,1307.0,12.0,231.0,9.0,failure,1.0
41.0,technician,divorced,primary,0.0,18953.0,1.0,0.0,cellular,27.0,nov,553.0,6.0,39.0,3.0,success,1.0
32.0,student,single,primary,0.0,7203.0,1.0,1.0,telephone,21.0,jun,1123.0,12.0,145.0,5.0,failure,0.0
71.0,retired,single,tertiary,0.0,45961.0,0.0,1.0,cellular,12.0,dec,1502.0,4.0,415.0,8.0,success,1.0
49.0,technician,married,secondary,0.0,48287.0,0.0,1.0,telephone,13.0,apr,132.0,7.0,8.0,0.0,failure,0.0
49.0,student,divorced,tertiary,0.0,38753.0,0.0,1.0,cellular,24.0,apr,1554.0,9.0,97.0,0.0,success,1.0
41.0,retired,single,tertiary,0.0,100779.0,1.0,0.0,cellular,8.0,jun,1569.0,7.0,485.0,4.0,success,1.0
58.0,student,single,tertiary,0.0,105911.0,1.0,1.0,telephone,23.0,nov,1346.0,14.0,168.0,5.0,failure,1.0
69.0,student,single,tertiary,0.0,21993.0,0.0,0.0,telephone,4.0,jan,568.0,16.0,172.0,7.0,failure,1.0
66.0,admin,divorced,tertiary,0.0,133179.0,1.0,1.0,cellular,22.0,apr,1237.0,15.0,283.0,6.0,unknown,1.0
66.0,admin,single,primary,0.0,70916.0,0.0,0.0,telephone,28.0,mar,1605.0,6.0,383.0,3.0,unknown,1.0
69.0,retired,single,secondary,0.0,65827.0,0.0,1.0,telephone,1.0,apr,104.0,2.0,4.0,0.0,success,1.0
29.0,admin,married,tertiary,0.0,40181.0,0.0,0.0,telephone,2.0,aug,1664.0,12.0,17.0,9.0,success,1.0
56.0,admin,married,secondary,1.0,24921.0,1.0,1.0,cellular,10.0,mar,1762.0,1.0,317.0,0.0,failure,0.0
19.0,management,divorced,primary,0.0,74088.0,1.0,0.0,cellular,23.0,dec,52.0,15.0,43.0,3.0,failure,0.0
20.0,services,divorced,tertiary,0.0,2219.0,1.0,1.0,cellular,11.0,nov,495.0,4.0,315.0,4.0,failure,0.0
66.0,services,single,tertiary,0.0,84097.0,1.0,1.0,telephone,26.0,aug,1937.0,12.0,175.0,8.0,success,1.0
54.0,student,single,secondary,0.0,55608.0,0.0,0.0,cellular,7.0,feb,791.0,7.0,98.0,8.0,success,0.0
66.0,retired,divorced,primary,0.0,137666.0,1.0,0.0,cellular,3.0,sep,435.0,14.0,159.0,0.0,unknown,1.0
73.0,services,divorced,primary,0.0,20050.0,1.0,1.0,cellular,2.0,jul,764.0,8.0,5.0,8.0,failure,1.0
34.0,technician,married,primary,0.0,140722.0,0.0,0.0,cellular,4.0,dec,326.0,1.0,139.0,4.0,unknown,1.0
66.0,retired,single,primary,0.0,117132.0,0.0,1.0,telephone,19.0,aug,1132.0,2.0,67.0,4.0,failure,1.0
19.0,retired,single,tertiary,0.0,112959.0,0.0,1.0,telephone,25.0,may,997.0,7.0,45.0,2.0,unknown,1.0
19.0,technician,married,secondary,0.0,75124.0,0.0,1.0,telephone,5.0,feb,1063.0,11.0,167.0,8.0,failure,1.0
45.0,services,single,secondary,0.0,26666.0,1.0,1.0,cellular,18.0,dec,216.0,3.0,59.0,1.0,success,1.0
71.0,technician,married,secondary,0.0,140660.0,1.0,0.0,cellular,7.0,jan,1866.0,4.0,185.0,5.0,failure,1.0
40.0,admin,married,primary,1.0,80326.0,0.0,0.0,cellular,25.0,feb,1953.0,13.0,114.0,5.0,success,1.0
54.0,retired,divorced,primary,1.0,6537.0,0.0,0.0,telephone,25.0,jun,58.0,14.0,25.0,8.0,unknown,0.0
49.0,management,divorced,secondary,0.0,148952.0,0.0,1.0,telephone,22.0,feb,1532.0,19.0,236.0,4.0,success,1.0
50.0,technician,divorced,tertiary,0.0,2507.0,0.0,1.0,telephone,11.0,oct,62.0,7.0,5.0,2.0,failure,1.0
18.0,retired,divorced,tertiary,0.0,80167.0,1.0,0.0,telephone,17.0,oct,1152.0,11.0,70.0,2.0,unknown,1.0
36.0,student,married,tertiary,1.0,96579.0,0.0,1.0,telephone,3.0,jul,1348.0,4.0,241.0,7.0,success,0.0
19.0,student,divorced,secondary,1.0,72700.0,1.0,1.0,cellular,26.0,jul,308.0,6.0,467.0,7.0,failure,0.0
70.0,retired,single,secondary,0.0,37914.0,1.0,1.0,telephone,13.0,mar,105.0,4.0,115.0,9.0,failure,0.0
61.0,technician,divorced,tertiary,0.0,115108.0,1.0,0.0,telephone,8.0,feb,1782.0,6.0,464.0,8.0,failure,1.0
43.0,management,single,primary,0.0,15900.0,0.0,0.0,cellular,10.0,mar,1684.0,2.0,479.0,3.0,success,1.0
49.0,retired,single,secondary,0.0,129148.0,0.0,1.0,cellular,14.0,dec,1322.0,19.0,387.0,3.0,unknown,1.0
23.0,admin,married,primary,0.0,77409.0,0.0,0.0,cellular,6.0,sep,898.0,15.0,411.0,2.0,success,1.0
49.0,admin,married,primary,0.0,51062.0,1.0,0.0,cellular,18.0,jan,210.0,8.0,296.0,5.0,success,0.0
72.0,admin,divorced,primary,0.0,14036.0,0.0,0.0,telephone,22.0,jul,1539.0,4.0,214.0,0.0,failure,1.0
21.0,management,divorced,tertiary,0.0,108534.0,1.0,1.0,telephone,15.0,apr,1954.0,8.0,278.0,0.0,success,1.0
72.0,services,single,tertiary,1.0,1553.0,0.0,0.0,telephone,3.0,dec,1432.0,19.0,230.0,6.0,success,1.0
28.0,admin,divorced,secondary,0.0,28745.0,0.0,1.0,cellular,18.0,apr,855.0,14.0,417.0,4.0,unknown,0.0
73.0,technician,single,primary,0.0,126553.0,0.0,0.0,cellular,10.0,jul,1709.0,13.0,209.0,6.0,failure,1.0
34.0,services,married,secondary,0.0,22767.0,1.0,1.0,telephone,12.0,may,315.0,17.0,6.0,5.0,failure,0.0
55.0,technician,single,primary,0.0,45250.0,1.0,0.0,cellular,14.0,feb,348.0,5.0,441.0,3.0,unknown,0.0
41.0,management,divorced,tertiary,0.0,135733.0,1.0,0.0,cellular,6.0,nov,433.0,5.0,58.0,0.0,unknown,1.0
22.0,admin,single,secondary,0.0,35681.0,1.0,0.0,telephone,22.0,nov,1367.0,8.0,188.0,1.0,success,1.0
69.0,retired,married,tertiary,0.0,93249.0,0.0,1.0,telephone,21.0,feb,554.0,11.0,318.0,6.0,failure,0.0
51.0,admin,single,primary,0.0,25447.0,0.0,0.0,cellular,26.0,oct,928.0,8.0,110.0,1.0,success,1.0
23.0,management,divorced,tertiary,0.0,69974.0,1.0,1.0,cellular,18.0,jan,1600.0,13.0,14.0,3.0,success,0.0
39.0,admin,married,secondary,0.0,51432.0,1.0,0.0,cellular,29.0,may,1474.0,9.0,482.0,5.0,failure,1.0
28.0,admin,married,secondary,0.0,50703.0,1.0,0.0,telephone,1.0,dec,390.0,8.0,37.0,3.0,failure,0.0
65.0,admin,divorced,secondary,0.0,22497.0,1.0,0.0,cellular,19.0,jun,1567.0,11.0,293.0,7.0,success,1.0
33.0,management,divorced,tertiary,0.0,46497.0,0.0,0.0,cellular,2.0,jun,1929.0,17.0,164.0,6.0,success,0.0
50.0,admin,divorced,secondary,1.0,22330.0,0.0,1.0,telephone,19.0,oct,1008.0,3.0,73.0,4.0,unknown,0.0
26.0,student,divorced,tertiary,1.0,24614.0,0.0,1.0,cellular,30.0,dec,1941.0,7.0,219.0,2.0,success,1.0
23.0,retired,single,tertiary,0.0,49386.0,0.0,1.0,telephone,13.0,apr,181.0,16.0,210.0,5.0,success,1.0
33.0,retired,married,primary,0.0,133489.0,0.0,0.0,telephone,2.0,may,614.0,12.0,59.0,6.0,unknown,1.0
46.0,services,single,primary,0.0,100487.0,1.0,1.0,cellular,11.0,aug,1139.0,11.0,420.0,7.0,success,1.0
20.0,services,single,secondary,0.0,-1070.0,1.0,1.0,cellular,30.0,jul,1652.0,5.0,38.0,7.0,failure,0.0
37.0,services,divorced,tertiary,0.0,23587.0,1.0,0.0,telephone,30.0,jan,1435.0,15.0,429.0,5.0,unknown,0.0
53.0,services,divorced,secondary,0.0,134269.0,0.0,0.0,cellular,27.0,nov,820.0,7.0,370.0,7.0,failure,0.0
36.0,retired,single,tertiary,0.0,138575.0,1.0,1.0,telephone,19.0,sep,1499.0,13.0,255.0,9.0,unknown,1.0
43.0,services,single,tertiary,1.0,41623.0,1.0,1.0,telephone,27.0,nov,1533.0,16.0,277.0,8.0,failure,1.0
20.0,technician,divorced,tertiary,0.0,36898.0,0.0,1.0,cellular,28.0,mar,1262.0,17.0,310.0,0.0,unknown,1.0
36.0,student,married,secondary,0.0,122588.0,1.0,0.0,cellular,25.0,nov,332.0,16.0,368.0,9.0,failure,1.0
37.0,management,single,tertiary,0.0,47720.0,1.0,1.0,telephone,22.0,oct,597.0,4.0,68.0,7.0,failure,1.0
49.0,student,married,primary,0.0,68543.0,1.0,0.0,cellular,16.0,jul,1705.0,15.0,479.0,2.0,success,1.0
24.0,management,married,primary,1.0,106079.0,1.0,0.0,cellular,20.0,jun,1104.0,19.0,206.0,3.0,success,0.0
69.0,retired,married,secondary,0.0,20445.0,1.0,1.0,cellular,15.0,aug,1633.0,12.0,225.0,8.0,failure,1.0
58.0,management,single,secondary,0.0,65952.0,0.0,1.0,cellular,6.0,aug,1350.0,7.0,393.0,5.0,unknown,1.0
50.0,management,married,tertiary,0.0,91344.0,0.0,0.0,telephone,24.0,aug,462.0,15.0,73.0,6.0,failure,1.0
57.0,admin,divorced,tertiary,0.0,74254.0,1.0,0.0,telephone,23.0,oct,926.0,17.0,496.0,0.0,unknown,1.0
56.0,services,single,secondary,0.0,9047.0,1.0,0.0,telephone,22.0,aug,1672.0,9.0,44.0,0.0,unknown,1.0
35.0,services,married,secondary,0.0,36815.0,1.0,1.0,telephone,29.0,nov,999.0,19.0,128.0,7.0,failure,0.0
57.0,admin,single,secondary,0.0,28446.0,0.0,1.0,cellular,3.0,jan,760.0,2.0,24.0,8.0,unknown,1.0
18.0,retired,divorced,primary,0.0,28124.0,0.0,0.0,telephone,24.0,sep,253.0,5.0,97.0,6.0,success,1.0
28.0,technician,single,primary,0.0,93791.0,0.0,1.0,telephone,10.0,apr,1641.0,1.0,190.0,0.0,failure,1.0
45.0,retired,divorced,secondary,0.0,53534.0,0.0,1.0,telephone,20.0,feb,582.0,14.0,390.0,7.0,success,1.0
74.0,technician,single,primary,0.0,102259.0,1.0,1.0,cellular,4.0,nov,242.0,14.0,407.0,9.0,success,0.0
42.0,technician,single,secondary,0.0,22050.0,0.0,1.0,cellular,21.0,may,922.0,2.0,291.0,8.0,failure,0.0
67.0,admin,single,tertiary,0.0,144235.0,1.0,0.0,cellular,5.0,jul,1267.0,10.0,271.0,7.0,failure,1.0
40.0,retired,divorced,tertiary,0.0,96057.0,0.0,0.0,telephone,5.0,nov,72.0,1.0,435.0,1.0,success,1.0
48.0,services,single,secondary,0.0,99868.0,1.0,0.0,cellular,17.0,may,1791.0,13.0,128.0,4.0,unknown,1.0
47.0,student,married,primary,0.0,107966.0,1.0,1.0,cellular,2.0,oct,1471.0,14.0,139.0,5.0,success,0.0
59.0,retired,single,secondary,0.0,48469.0,1.0,0.0,telephone,8.0,jan,1948.0,13.0,36.0,3.0,failure,1.0
52.0,retired,single,secondary,0.0,115223.0,0.0,1.0,cellular,23.0,oct,1675.0,14.0,96.0,6.0,unknown,1.0
24.0,student,single,tertiary,0.0,45505.0,0.0,1.0,telephone,3.0,nov,1035.0,6.0,231.0,3.0,success,0.0
33.0,technician,divorced,secondary,0.0,138424.0,1.0,1.0,telephone,28.0,may,1035.0,18.0,465.0,0.0,success,0.0
43.0,technician,married,tertiary,0.0,25434.0,0.0,1.0,telephone,1.0,sep,1229.0,1.0,384.0,0.0,failure,1.0
65.0,services,married,secondary,0.0,29506.0,1.0,0.0,telephone,19.0,may,732.0,16.0,188.0,3.0,unknown,0.0
74.0,student,single,tertiary,0.0,61430.0,1.0,1.0,cellular,5.0,apr,226.0,3.0,210.0,3.0,success,1.0
69.0,student,married,primary,0.0,65640.0,1.0,0.0,telephone,21.0,jun,1193.0,1.0,40.0,3.0,unknown,1.0
66.0,services,married,secondary,0.0,53245.0,0.0,0.0,telephone,22.0,sep,538.0,9.0,455.0,6.0,success,1.0
19.0,student,single,secondary,1.0,73927.0,0.0,0.0,telephone,24.0,dec,242.0,2.0,230.0,8.0,unknown,0.0
18.0,technician,married,tertiary,0.0,111674.0,1.0,1.0,telephone,7.0,jun,451.0,19.0,261.0,6.0,failure,0.0
65.0,retired,divorced,secondary,0.0,108202.0,1.0,0.0,cellular,3.0,dec,1914.0,2.0,134.0,1.0,unknown,1.0
29.0,technician,married,tertiary,0.0,109598.0,0.0,0.0,cellular,17.0,dec,1930.0,4.0,382.0,4.0,failure,0.0
22.0,management,single,secondary,0.0,54755.0,1.0,0.0,telephone,26.0,feb,992.0,13.0,394.0,4.0,failure,0.0
54.0,management,single,secondary,0.0,100408.0,0.0,0.0,telephone,27.0,dec,800.0,14.0,404.0,8.0,success,1.0
49.0,technician,married,tertiary,1.0,8988.0,0.0,1.0,telephone,24.0,jun,593.0,17.0,422.0,0.0,success,1.0
72.0,services,single,secondary,0.0,33609.0,1.0,0.0,cellular,10.0,feb,65.0,8.0,108.0,4.0,success,0.0
26.0,technician,divorced,tertiary,0.0,76839.0,0.0,0.0,telephone,24.0,feb,1918.0,7.0,469.0,9.0,failure,1.0
58.0,retired,married,primary,0.0,31165.0,0.0,0.0,telephone,8.0,dec,1441.0,14.0,213.0,6.0,failure,1.0
52.0,management,divorced,primary,0.0,90158.0,0.0,0.0,cellular,19.0,dec,1488.0,11.0,124.0,8.0,success,1.0
36.0,admin,married,secondary,0.0,27201.0,0.0,0.0,telephone,21.0,feb,772.0,9.0,324.0,9.0,success,1.0
65.0,services,married,primary,0.0,83314.0,0.0,0.0,cellular,28.0,dec,1893.0,12.0,499.0,0.0,unknown,1.0
33.0,admin,single,primary,0.0,35489.0,0.0,1.0,cellular,12.0,feb,1793.0,14.0,359.0,6.0,success,1.0
20.0,services,single,secondary,0.0,51061.0,0.0,0.0,telephone,29.0,mar,1137.0,18.0,129.0,8.0,failure,0.0
37.0,admin,single,secondary,0.0,81458.0,1.0,0.0,telephone,11.0,oct,449.0,1.0,436.0,0.0,failure,1.0
41.0,admin,single,secondary,0.0,8228.0,1.0,1.0,cellular,13.0,feb,1323.0,10.0,417.0,7.0,failure,1.0
71.0,student,married,tertiary,0.0,130589.0,1.0,0.0,telephone,3.0,feb,1397.0,3.0,100.0,2.0,success,1.0
73.0,technician,divorced,secondary,0.0,138972.0,1.0,0.0,cellular,22.0,oct,1200.0,19.0,200.0,2.0,success,1.0
50.0,services,divorced,secondary,0.0,84462.0,1.0,1.0,cellular,23.0,apr,375.0,1.0,227.0,1.0,unknown,1.0
41.0,student,divorced,tertiary,0.0,38862.0,0.0,1.0,telephone,28.0,may,277.0,16.0,159.0,6.0,unknown,1.0
69.0,management,divorced,secondary,0.0,95220.0,1.0,1.0,cellular,29.0,jun,1104.0,4.0,378.0,4.0,unknown,1.0
28.0,admin,single,secondary,0.0,88503.0,1.0,0.0,cellular,24.0,sep,718.0,11.0,400.0,5.0,failure,0.0
66.0,technician,single,tertiary,0.0,67511.0,0.0,0.0,cellular,21.0,mar,219.0,10.0,383.0,0.0,success,0.0
25.0,retired,single,primary,0.0,101211.0,1.0,0.0,telephone,4.0,mar,344.0,10.0,278.0,3.0,unknown,0.0
53.0,services,married,tertiary,0.0,120020.0,1.0,1.0,telephone,14.0,apr,505.0,12.0,259.0,0.0,unknown,1.0
55.0,services,married,tertiary,0.0,45646.0,1.0,0.0,cellular,3.0,jan,1848.0,17.0,335.0,5.0,success,1.0
57.0,management,divorced,secondary,0.0,107012.0,0.0,0.0,cellular,24.0,may,375.0,7.0,440.0,8.0,unknown,1.0
37.0,admin,single,secondary,0.0,53724.0,1.0,1.0,cellular,12.0,sep,659.0,3.0,209.0,5.0,failure,1.0
52.0,technician,divorced,secondary,0.0,107614.0,1.0,1.0,cellular,16.0,oct,1435.0,8.0,462.0,3.0,failure,1.0
65.0,admin,single,tertiary,0.0,100467.0,1.0,0.0,telephone,30.0,sep,481.0,5.0,442.0,0.0,failure,1.0
42.0,technician,single,secondary,0.0,-1876.0,0.0,0.0,telephone,7.0,feb,1345.0,8.0,329.0,9.0,failure,1.0
52.0,management,single,tertiary,0.0,10351.0,1.0,0.0,cellular,1.0,feb,1255.0,17.0,420.0,1.0,unknown,1.0
42.0,admin,single,tertiary,0.0,95697.0,0.0,0.0,cellular,17.0,jan,651.0,13.0,390.0,8.0,failure,0.0
46.0,retired,married,tertiary,0.0,69037.0,1.0,1.0,telephone,26.0,mar,1558.0,2.0,457.0,4.0,failure,1.0
35.0,management,divorced,tertiary,0.0,77477.0,1.0,1.0,cellular,21.0,jan,336.0,2.0,198.0,9.0,failure,1.0
63.0,management,married,secondary,0.0,149238.0,0.0,0.0,telephone,11.0,may,545.0,1.0,479.0,1.0,failure,1.0
35.0,services,single,tertiary,0.0,31087.0,0.0,1.0,telephone,4.0,apr,1582.0,14.0,180.0,3.0,failure,1.0
19.0,technician,married,secondary,0.0,69447.0,1.0,1.0,telephone,25.0,sep,341.0,11.0,415.0,6.0,unknown,0.0
71.0,student,single,secondary,0.0,54543.0,1.0,1.0,cellular,14.0,apr,698.0,15.0,161.0,7.0,success,1.0
52.0,admin,divorced,tertiary,1.0,29920.0,1.0,1.0,cellular,12.0,sep,814.0,6.0,49.0,1.0,failure,0.0
33.0,technician,single,primary,0.0,75821.0,0.0,1.0,cellular,10.0,may,1729.0,10.0,320.0,0.0,failure,0.0
58.0,management,divorced,secondary,0.0,16180.0,1.0,0.0,cellular,5.0,jun,1619.0,7.0,478.0,2.0,unknown,1.0
53.0,admin,divorced,secondary,0.0,42210.0,0.0,0.0,cellular,5.0,feb,1665.0,6.0,296.0,8.0,failure,0.0
50.0,retired,divorced,primary,0.0,70478.0,1.0,0.0,telephone,17.0,apr,1057.0,15.0,39.0,2.0,success,1.0
21.0,technician,married,tertiary,0.0,87136.0,0.0,1.0,telephone,3.0,aug,656.0,11.0,102.0,6.0,failure,1.0
50.0,technician,divorced,secondary,0.0,71876.0,0.0,0.0,telephone,25.0,jul,1140.0,11.0,290.0,2.0,unknown,1.0
31.0,retired,divorced,tertiary,0.0,7737.0,0.0,1.0,telephone,22.0,dec,1702.0,3.0,181.0,5.0,success,1.0
38.0,student,single,secondary,0.0,135080.0,1.0,1.0,cellular,18.0,jan,1018.0,2.0,290.0,1.0,unknown,0.0
65.0,student,married,tertiary,0.0,45468.0,0.0,0.0,telephone,18.0,aug,1364.0,17.0,15.0,4.0,unknown,1.0
37.0,management,married,tertiary,0.0,138101.0,0.0,1.0,cellular,6.0,oct,691.0,5.0,237.0,3.0,failure,0.0
73.0,student,single,tertiary,1.0,110771.0,1.0,0.0,cellular,17.0,nov,1100.0,13.0,17.0,6.0,unknown,1.0
25.0,technician,married,secondary,0.0,60234.0,0.0,1.0,telephone,23.0,nov,1632.0,16.0,238.0,9.0,unknown,0.0
24.0,services,divorced,primary,0.0,83174.0,1.0,1.0,cellular,20.0,jul,878.0,4.0,91.0,4.0,unknown,1.0
20.0,services,single,secondary,0.0,78107.0,1.0,0.0,telephone,29.0,apr,933.0,5.0,121.0,0.0,success,1.0
34.0,admin,single,tertiary,0.0,119440.0,1.0,0.0,cellular,17.0,oct,320.0,10.0,172.0,1.0,failure,1.0
50.0,retired,single,tertiary,0.0,62267.0,1.0,1.0,telephone,27.0,apr,420.0,3.0,440.0,2.0,unknown,1.0
65.0,management,divorced,tertiary,0.0,35095.0,0.0,0.0,cellular,12.0,mar,683.0,1.0,357.0,1.0,failure,1.0
29.0,services,single,primary,0.0,138941.0,0.0,0.0,telephone,9.0,nov,1303.0,16.0,415.0,2.0,success,1.0
68.0,admin,divorced,tertiary,0.0,140653.0,0.0,0.0,cellular,24.0,sep,55.0,16.0,222.0,8.0,success,1.0
39.0,admin,divorced,primary,0.0,71554.0,1.0,1.0,cellular,25.0,jun,1645.0,4.0,66.0,4.0,unknown,0.0
72.0,student,single,secondary,1.0,124646.0,0.0,1.0,telephone,18.0,apr,1783.0,16.0,212.0,0.0,success,1.0
39.0,technician,married,tertiary,0.0,130192.0,0.0,0.0,telephone,13.0,feb,87.0,14.0,92.0,6.0,unknown,1.0
63.0,management,single,primary,0.0,80360.0,1.0,1.0,cellular,13.0,feb,1172.0,8.0,410.0,2.0,failure,1.0
47.0,student,single,secondary,1.0,60696.0,1.0,1.0,cellular,22.0,feb,825.0,7.0,229.0,9.0,success,0.0
55.0,student,married,tertiary,1.0,68829.0,1.0,1.0,cellular,30.0,oct,1432.0,19.0,378.0,7.0,failure,1.0
55.0,services,married,tertiary,0.0,9520.0,0.0,1.0,cellular,4.0,jun,663.0,4.0,232.0,3.0,unknown,0.0
62.0,retired,divorced,secondary,0.0,62467.0,1.0,0.0,telephone,18.0,jun,1386.0,19.0,103.0,5.0,failure,1.0
68.0,student,married,secondary,0.0,1.0,1.0,0.0,telephone,3.0,nov,301.0,8.0,40.0,1.0,unknown,0.0
71.0,technician,married,primary,0.0,30210.0,0.0,0.0,telephone,3.0,oct,1625.0,3.0,153.0,5.0,success,1.0
25.0,services,married,primary,0.0,141802.0,0.0,1.0,cellular,28.0,mar,146.0,7.0,324.0,4.0,unknown,1.0
44.0,admin,single,secondary,0.0,7729.0,0.0,1.0,cellular,6.0,oct,313.0,18.0,242.0,3.0,success,0.0
44.0,student,divorced,primary,0.0,124948.0,0.0,1.0,telephone,24.0,apr,1917.0,3.0,38.0,6.0,unknown,1.0
51.0,retired,married,tertiary,0.0,107794.0,1.0,1.0,cellular,27.0,apr,229.0,9.0,108.0,5.0,success,1.0
38.0,admin,divorced,primary,0.0,126195.0,1.0,0.0,cellular,5.0,sep,590.0,1.0,248.0,5.0,unknown,1.0
47.0,student,divorced,tertiary,0.0,60675.0,0.0,1.0,cellular,23.0,jan,506.0,12.0,377.0,2.0,unknown,0.0
50.0,technician,divorced,secondary,0.0,29301.0,1.0,0.0,cellular,20.0,aug,544.0,4.0,486.0,0.0,failure,0.0
45.0,retired,single,tertiary,1.0,134751.0,1.0,0.0,telephone,24.0,oct,1869.0,16.0,81.0,8.0,failure,1.0
64.0,retired,single,primary,0.0,141915.0,0.0,1.0,cellular,13.0,jul,337.0,13.0,467.0,3.0,unknown,1.0
50.0,technician,divorced,tertiary,0.0,56071.0,0.0,0.0,cellular,28.0,jan,590.0,16.0,250.0,3.0,failure,1.0
22.0,admin,single,tertiary,0.0,82289.0,1.0,0.0,cellular,6.0,feb,1821.0,2.0,466.0,2.0,failure,1.0
65.0,student,divorced,tertiary,0.0,144368.0,0.0,1.0,cellular,3.0,may,532.0,17.0,160.0,8.0,success,1.0
36.0,retired,married,tertiary,0.0,25052.0,0.0,0.0,telephone,10.0,sep,60.0,2.0,40.0,0.0,failure,0.0
21.0,management,married,secondary,0.0,67227.0,1.0,0.0,telephone,20.0,jan,1744.0,11.0,473.0,6.0,success,1.0
52.0,management,married,secondary,1.0,42981.0,0.0,1.0,telephone,25.0,feb,928.0,9.0,39.0,8.0,unknown,0.0
66.0,student,single,primary,0.0,39131.0,0.0,0.0,telephone,20.0,may,303.0,10.0,266.0,5.0,unknown,1.0
34.0,admin,divorced,secondary,0.0,76740.0,1.0,0.0,cellular,14.0,oct,1497.0,4.0,118.0,8.0,success,1.0
61.0,retired,single,primary,0.0,52294.0,1.0,0.0,telephone,27.0,sep,520.0,16.0,345.0,3.0,unknown,1.0
45.0,admin,divorced,primary,0.0,76747.0,1.0,0.0,telephone,6.0,nov,627.0,17.0,239.0,5.0,unknown,1.0
47.0,management,divorced,tertiary,1.0,22274.0,0.0,0.0,cellular,20.0,jan,984.0,18.0,214.0,4.0,failure,1.0
46.0,retired,single,secondary,0.0,121888.0,1.0,0.0,cellular,30.0,oct,1135.0,8.0,223.0,5.0,failure,0.0
63.0,retired,married,primary,0.0,89474.0,0.0,0.0,telephone,23.0,may,771.0,3.0,262.0,2.0,unknown,1.0
70.0,student,single,primary,0.0,149212.0,1.0,1.0,cellular,21.0,apr,1013.0,8.0,293.0,7.0,failure,1.0
23.0,student,single,tertiary,0.0,77795.0,0.0,1.0,cellular,20.0,oct,1030.0,16.0,319.0,1.0,unknown,1.0
52.0,student,single,tertiary,1.0,32024.0,0.0,0.0,cellular,3.0,jun,789.0,19.0,340.0,1.0,failure,1.0
58.0,student,married,primary,0.0,27450.0,0.0,0.0,cellular,24.0,aug,1460.0,13.0,137.0,1.0,unknown,1.0
54.0,admin,single,tertiary,1.0,51984.0,0.0,1.0,cellular,28.0,aug,468.0,16.0,409.0,6.0,failure,0.0
41.0,retired,married,tertiary,0.0,79239.0,0.0,1.0,cellular,18.0,mar,159.0,9.0,428.0,7.0,failure,1.0
46.0,admin,married,tertiary,1.0,97907.0,0.0,0.0,cellular,12.0,jun,1317.0,17.0,100.0,0.0,failure,0.0
66.0,services,married,secondary,0.0,100214.0,1.0,1.0,cellular,15.0,jul,798.0,8.0,328.0,2.0,unknown,1.0
63.0,services,married,tertiary,0.0,123398.0,1.0,1.0,telephone,19.0,nov,607.0,2.0,403.0,1.0,unknown,1.0
70.0,management,married,tertiary,0.0,120328.0,1.0,0.0,cellular,16.0,jan,1831.0,5.0,222.0,5.0,unknown,1.0
48.0,management,married,primary,0.0,122012.0,0.0,0.0,telephone,24.0,oct,965.0,3.0,226.0,1.0,failure,1.0
52.0,technician,single,tertiary,0.0,144196.0,1.0,1.0,telephone,4.0,feb,59.0,3.0,306.0,6.0,unknown,1.0
50.0,services,married,tertiary,0.0,102880.0,0.0,1.0,telephone,30.0,may,491.0,3.0,176.0,9.0,failure,1.0
69.0,services,married,secondary,1.0,106105.0,1.0,1.0,telephone,28.0,may,625.0,6.0,154.0,3.0,unknown,1.0
38.0,student,single,primary,0.0,68573.0,0.0,0.0,cellular,28.0,apr,403.0,4.0,190.0,0.0,unknown,1.0
49.0,student,divorced,primary,0.0,93936.0,1.0,1.0,cellular,21.0,feb,1867.0,16.0,362.0,5.0,success,1.0
40.0,technician,married,secondary,0.0,119298.0,1.0,1.0,cellular,20.0,jun,1165.0,18.0,172.0,6.0,success,1.0
50.0,admin,divorced,secondary,0.0,8893.0,1.0,1.0,cellular,1.0,apr,682.0,4.0,125.0,6.0,success,0.0
20.0,services,married,primary,0.0,126518.0,1.0,0.0,cellular,7.0,aug,1416.0,15.0,157.0,2.0,unknown,1.0
